Protocol,Src Port,Dst port,Packet Count,First Timestamp,Last Timestamp,Mean Packet Length
Ether,53,64452,1,Unknown,Unknown,146
Ether,49892,443,1,Unknown,Unknown,55
Ether,443,49892,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,148
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,49904,443,1,Unknown,Unknown,55
Ether,443,49904,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,60372,3702,1,Unknown,Unknown,698
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,49855,443,1,Unknown,Unknown,55
Ether,443,49855,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,60372,3702,1,Unknown,Unknown,698
Ether,443,49842,1,Unknown,Unknown,93
Ether,49842,443,1,Unknown,Unknown,54
Ether,49842,443,1,Unknown,Unknown,54
Ether,443,49842,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,49841,443,1,Unknown,Unknown,55
Ether,49908,443,1,Unknown,Unknown,55
Ether,443,49841,1,Unknown,Unknown,60
Ether,443,49908,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,49747,443,1,Unknown,Unknown,55
Ether,443,49747,1,Unknown,Unknown,60
Ether,49750,443,1,Unknown,Unknown,55
Ether,443,49750,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,49909,443,1,Unknown,Unknown,55
Ether,443,49909,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,,,1,Unknown,Unknown,42
Ether,,,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,,,1,Unknown,Unknown,124
Ether,64452,53,1,Unknown,Unknown,96
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,49759,443,1,Unknown,Unknown,55
Ether,443,49759,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,49859,443,1,Unknown,Unknown,55
Ether,443,49859,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,129
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,129
Ether,49756,443,1,Unknown,Unknown,55
Ether,443,49756,1,Unknown,Unknown,60
Ether,49912,443,1,Unknown,Unknown,55
Ether,443,49912,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,443,57269,1,Unknown,Unknown,205
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,49914,443,1,Unknown,Unknown,55
Ether,443,49914,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,49757,443,1,Unknown,Unknown,55
Ether,443,49757,1,Unknown,Unknown,60
Ether,49913,443,1,Unknown,Unknown,55
Ether,443,49913,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,443,49855,1,Unknown,Unknown,127
Ether,49855,443,1,Unknown,Unknown,54
Ether,443,49855,1,Unknown,Unknown,60
Ether,443,49855,1,Unknown,Unknown,60
Ether,49855,443,1,Unknown,Unknown,54
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,49916,443,1,Unknown,Unknown,55
Ether,49764,443,1,Unknown,Unknown,55
Ether,443,49916,1,Unknown,Unknown,60
Ether,443,49764,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,49762,443,1,Unknown,Unknown,55
Ether,443,49762,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,49767,443,1,Unknown,Unknown,55
Ether,443,49767,1,Unknown,Unknown,60
Ether,49861,443,1,Unknown,Unknown,55
Ether,443,49861,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,109
Ether,49840,443,1,Unknown,Unknown,55
Ether,443,49840,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,49863,443,1,Unknown,Unknown,55
Ether,443,49863,1,Unknown,Unknown,60
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,129
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,129
Ether,,,1,Unknown,Unknown,60
Ether,,,1,Unknown,Unknown,42
Ether,64452,53,1,Unknown,Unknown,96
Ether,53,64452,1,Unknown,Unknown,127
Ether,49910,443,1,Unknown,Unknown,55
Ether,443,49910,1,Unknown,Unknown,60
Ether,49847,443,1,Unknown,Unknown,55
Ether,443,49847,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,149
Ether,53,64377,1,Unknown,Unknown,201
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,,,1,Unknown,Unknown,42
Ether,,,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49887,443,1,Unknown,Unknown,55
Ether,443,49887,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49838,443,1,Unknown,Unknown,55
Ether,443,49838,1,Unknown,Unknown,60
Ether,49903,443,1,Unknown,Unknown,55
Ether,443,49903,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49851,443,1,Unknown,Unknown,55
Ether,443,49851,1,Unknown,Unknown,60
Ether,49850,443,1,Unknown,Unknown,55
Ether,443,49850,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,443,49861,1,Unknown,Unknown,127
Ether,49861,443,1,Unknown,Unknown,54
Ether,443,49861,1,Unknown,Unknown,60
Ether,443,49861,1,Unknown,Unknown,60
Ether,49861,443,1,Unknown,Unknown,54
Ether,49865,443,1,Unknown,Unknown,55
Ether,443,49865,1,Unknown,Unknown,60
Ether,49868,443,1,Unknown,Unknown,55
Ether,443,49868,1,Unknown,Unknown,60
Ether,443,49840,1,Unknown,Unknown,127
Ether,49840,443,1,Unknown,Unknown,54
Ether,443,49840,1,Unknown,Unknown,60
Ether,443,49840,1,Unknown,Unknown,60
Ether,49840,443,1,Unknown,Unknown,54
Ether,443,49863,1,Unknown,Unknown,93
Ether,49863,443,1,Unknown,Unknown,54
Ether,49863,443,1,Unknown,Unknown,54
Ether,443,49863,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49869,443,1,Unknown,Unknown,55
Ether,443,49869,1,Unknown,Unknown,60
Ether,49870,443,1,Unknown,Unknown,55
Ether,443,49870,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49926,443,1,Unknown,Unknown,55
Ether,443,49926,1,Unknown,Unknown,60
Ether,49927,443,1,Unknown,Unknown,55
Ether,443,49927,1,Unknown,Unknown,60
Ether,49862,443,1,Unknown,Unknown,55
Ether,443,49862,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,49843,443,1,Unknown,Unknown,55
Ether,443,49843,1,Unknown,Unknown,60
Ether,49873,443,1,Unknown,Unknown,55
Ether,49872,443,1,Unknown,Unknown,55
Ether,443,49873,1,Unknown,Unknown,60
Ether,443,49872,1,Unknown,Unknown,60
Ether,443,49926,1,Unknown,Unknown,135
Ether,49926,443,1,Unknown,Unknown,54
Ether,49926,443,1,Unknown,Unknown,54
Ether,443,49926,1,Unknown,Unknown,60
Ether,49874,443,1,Unknown,Unknown,55
Ether,443,49874,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49878,443,1,Unknown,Unknown,55
Ether,49875,443,1,Unknown,Unknown,55
Ether,443,49878,1,Unknown,Unknown,60
Ether,49876,443,1,Unknown,Unknown,55
Ether,443,49875,1,Unknown,Unknown,60
Ether,443,49876,1,Unknown,Unknown,60
Ether,49817,443,1,Unknown,Unknown,55
Ether,443,49817,1,Unknown,Unknown,60
Ether,49923,443,1,Unknown,Unknown,55
Ether,443,49923,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49879,443,1,Unknown,Unknown,55
Ether,49880,443,1,Unknown,Unknown,55
Ether,443,49879,1,Unknown,Unknown,60
Ether,443,49880,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,49882,443,1,Unknown,Unknown,55
Ether,443,49882,1,Unknown,Unknown,60
Ether,49924,443,1,Unknown,Unknown,55
Ether,443,49924,1,Unknown,Unknown,60
Ether,49849,443,1,Unknown,Unknown,55
Ether,443,49849,1,Unknown,Unknown,60
Ether,49918,443,1,Unknown,Unknown,55
Ether,443,49918,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49886,443,1,Unknown,Unknown,55
Ether,49884,443,1,Unknown,Unknown,55
Ether,443,49886,1,Unknown,Unknown,60
Ether,443,49884,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,174
Ether,64377,53,1,Unknown,Unknown,149
Ether,53,64377,1,Unknown,Unknown,180
Ether,64377,53,1,Unknown,Unknown,116
Ether,53,64377,1,Unknown,Unknown,147
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49888,443,1,Unknown,Unknown,55
Ether,443,49888,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,147
Ether,53,64377,1,Unknown,Unknown,197
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49891,443,1,Unknown,Unknown,55
Ether,443,49891,1,Unknown,Unknown,60
Ether,49892,443,1,Unknown,Unknown,55
Ether,443,49892,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49904,443,1,Unknown,Unknown,55
Ether,443,49904,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64378,1900,1,Unknown,Unknown,217
Ether,443,49850,1,Unknown,Unknown,93
Ether,49850,443,1,Unknown,Unknown,54
Ether,49850,443,1,Unknown,Unknown,54
Ether,443,49850,1,Unknown,Unknown,60
Ether,443,49851,1,Unknown,Unknown,127
Ether,49851,443,1,Unknown,Unknown,54
Ether,443,49851,1,Unknown,Unknown,60
Ether,443,49851,1,Unknown,Unknown,60
Ether,49851,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64378,1900,1,Unknown,Unknown,217
Ether,49841,443,1,Unknown,Unknown,55
Ether,49908,443,1,Unknown,Unknown,55
Ether,443,49841,1,Unknown,Unknown,60
Ether,443,49908,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,443,49868,1,Unknown,Unknown,93
Ether,49868,443,1,Unknown,Unknown,54
Ether,49868,443,1,Unknown,Unknown,54
Ether,443,49868,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64378,1900,1,Unknown,Unknown,217
Ether,49747,443,1,Unknown,Unknown,55
Ether,443,49747,1,Unknown,Unknown,60
Ether,443,49869,1,Unknown,Unknown,127
Ether,49869,443,1,Unknown,Unknown,54
Ether,443,49869,1,Unknown,Unknown,60
Ether,443,49869,1,Unknown,Unknown,60
Ether,49869,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49750,443,1,Unknown,Unknown,55
Ether,443,49750,1,Unknown,Unknown,60
Ether,443,49870,1,Unknown,Unknown,93
Ether,49870,443,1,Unknown,Unknown,54
Ether,443,49870,1,Unknown,Unknown,60
Ether,443,49870,1,Unknown,Unknown,60
Ether,49870,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,137,137,1,Unknown,Unknown,110
Ether,64378,1900,1,Unknown,Unknown,217
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49909,443,1,Unknown,Unknown,55
Ether,443,49909,1,Unknown,Unknown,60
Ether,,,1,Unknown,Unknown,42
Ether,,,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,137,137,1,Unknown,Unknown,110
Ether,443,49873,1,Unknown,Unknown,127
Ether,49873,443,1,Unknown,Unknown,54
Ether,443,49873,1,Unknown,Unknown,60
Ether,443,49873,1,Unknown,Unknown,60
Ether,49873,443,1,Unknown,Unknown,54
Ether,443,49872,1,Unknown,Unknown,127
Ether,49872,443,1,Unknown,Unknown,54
Ether,443,49872,1,Unknown,Unknown,60
Ether,443,49872,1,Unknown,Unknown,60
Ether,49872,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,443,49874,1,Unknown,Unknown,127
Ether,49874,443,1,Unknown,Unknown,54
Ether,443,49874,1,Unknown,Unknown,60
Ether,443,49874,1,Unknown,Unknown,60
Ether,49874,443,1,Unknown,Unknown,54
Ether,443,49875,1,Unknown,Unknown,127
Ether,49875,443,1,Unknown,Unknown,54
Ether,443,49875,1,Unknown,Unknown,60
Ether,443,49875,1,Unknown,Unknown,60
Ether,49875,443,1,Unknown,Unknown,54
Ether,443,49878,1,Unknown,Unknown,127
Ether,49878,443,1,Unknown,Unknown,54
Ether,443,49878,1,Unknown,Unknown,60
Ether,443,49876,1,Unknown,Unknown,127
Ether,49876,443,1,Unknown,Unknown,54
Ether,443,49876,1,Unknown,Unknown,60
Ether,443,49878,1,Unknown,Unknown,60
Ether,49878,443,1,Unknown,Unknown,54
Ether,443,49876,1,Unknown,Unknown,60
Ether,49876,443,1,Unknown,Unknown,54
Ether,443,49817,1,Unknown,Unknown,93
Ether,49817,443,1,Unknown,Unknown,54
Ether,443,49817,1,Unknown,Unknown,60
Ether,443,49817,1,Unknown,Unknown,60
Ether,49817,443,1,Unknown,Unknown,54
Ether,137,137,1,Unknown,Unknown,110
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49759,443,1,Unknown,Unknown,55
Ether,443,49759,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,137,137,1,Unknown,Unknown,110
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,141
Ether,5353,5353,1,Unknown,Unknown,87
Ether,49859,443,1,Unknown,Unknown,55
Ether,443,49859,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,208
Ether,53,64377,1,Unknown,Unknown,239
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,443,49880,1,Unknown,Unknown,93
Ether,49880,443,1,Unknown,Unknown,54
Ether,443,49880,1,Unknown,Unknown,60
Ether,443,49880,1,Unknown,Unknown,60
Ether,49880,443,1,Unknown,Unknown,54
Ether,443,49879,1,Unknown,Unknown,93
Ether,49879,443,1,Unknown,Unknown,54
Ether,49879,443,1,Unknown,Unknown,54
Ether,443,49879,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,443,49882,1,Unknown,Unknown,93
Ether,49882,443,1,Unknown,Unknown,54
Ether,49882,443,1,Unknown,Unknown,54
Ether,443,49882,1,Unknown,Unknown,60
Ether,137,137,1,Unknown,Unknown,110
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,135
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,,,1,Unknown,Unknown,60
Ether,,,1,Unknown,Unknown,42
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,320
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,320
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,49756,443,1,Unknown,Unknown,55
Ether,443,49756,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,320
Ether,137,137,1,Unknown,Unknown,110
Ether,443,49884,1,Unknown,Unknown,93
Ether,49884,443,1,Unknown,Unknown,54
Ether,49884,443,1,Unknown,Unknown,54
Ether,443,49884,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,320
Ether,49912,443,1,Unknown,Unknown,55
Ether,443,49912,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,443,49888,1,Unknown,Unknown,127
Ether,49888,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,320
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,320
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,339
Ether,443,49891,1,Unknown,Unknown,127
Ether,49891,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,234
Ether,53,64377,1,Unknown,Unknown,284
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49914,443,1,Unknown,Unknown,55
Ether,443,49914,1,Unknown,Unknown,60
Ether,137,137,1,Unknown,Unknown,110
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,137,137,1,Unknown,Unknown,110
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,49757,443,1,Unknown,Unknown,55
Ether,443,49757,1,Unknown,Unknown,60
Ether,49913,443,1,Unknown,Unknown,55
Ether,443,49913,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,59191,1900,1,Unknown,Unknown,167
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,137,137,1,Unknown,Unknown,110
Ether,49916,443,1,Unknown,Unknown,55
Ether,49764,443,1,Unknown,Unknown,55
Ether,443,49916,1,Unknown,Unknown,60
Ether,443,49764,1,Unknown,Unknown,60
Ether,443,49888,1,Unknown,Unknown,110
Ether,49888,443,1,Unknown,Unknown,54
Ether,49762,443,1,Unknown,Unknown,55
Ether,443,49762,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,443,49841,1,Unknown,Unknown,127
Ether,49841,443,1,Unknown,Unknown,54
Ether,443,49841,1,Unknown,Unknown,60
Ether,443,49841,1,Unknown,Unknown,60
Ether,49841,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,443,49908,1,Unknown,Unknown,127
Ether,49908,443,1,Unknown,Unknown,54
Ether,443,49891,1,Unknown,Unknown,110
Ether,443,49891,1,Unknown,Unknown,60
Ether,49891,443,1,Unknown,Unknown,54
Ether,49767,443,1,Unknown,Unknown,55
Ether,443,49767,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49910,443,1,Unknown,Unknown,55
Ether,443,49910,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,443,49908,1,Unknown,Unknown,110
Ether,443,49908,1,Unknown,Unknown,60
Ether,49908,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,49847,443,1,Unknown,Unknown,55
Ether,443,49847,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,205
Ether,64377,53,1,Unknown,Unknown,289
Ether,53,64377,1,Unknown,Unknown,341
Ether,64377,53,1,Unknown,Unknown,124
Ether,53,64377,1,Unknown,Unknown,176
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,,,1,Unknown,Unknown,42
Ether,,,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,443,49912,1,Unknown,Unknown,93
Ether,49912,443,1,Unknown,Unknown,54
Ether,49912,443,1,Unknown,Unknown,54
Ether,443,49912,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,127
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,443,49914,1,Unknown,Unknown,127
Ether,49914,443,1,Unknown,Unknown,54
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,49887,443,1,Unknown,Unknown,55
Ether,443,49887,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49838,443,1,Unknown,Unknown,55
Ether,443,49838,1,Unknown,Unknown,60
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,146
Ether,49903,443,1,Unknown,Unknown,55
Ether,443,49903,1,Unknown,Unknown,60
Ether,443,49916,1,Unknown,Unknown,93
Ether,443,49916,1,Unknown,Unknown,60
Ether,49916,443,1,Unknown,Unknown,54
Ether,443,49764,1,Unknown,Unknown,93
Ether,49764,443,1,Unknown,Unknown,54
Ether,49764,443,1,Unknown,Unknown,54
